consumer_id,revenue,ad_exposure,recency,frequency,monetary_value,age,mobile
3539,45.009365,1,3,6,5,39,1
3540,46.667553,1,1,6,6,43,1
3541,31.947821,1,4,4,2,29,1
3542,47.821686,0,7,9,5,43,1
3543,42.749645,0,6,1,7,36,0
3544,33.787186,1,2,7,3,33,1
3545,39.334179,1,2,6,6,33,1
3546,57.873951,1,9,3,10,49,0
3547,53.615959,1,5,6,7,33,1
3548,31.640881,1,2,3,3,45,1
3549,29.76757,1,1,6,1,34,1
3550,41.994617,1,1,4,6,28,1
3551,38.66077,1,1,4,4,38,1
3552,40.745483,0,7,1,5,41,0
3553,50.183186,1,3,5,7,45,1
3554,56.254547,0,8,10,9,61,1
3555,47.619644,1,2,7,6,29,1
3556,53.986347,1,5,6,8,33,1
3557,50.903912,0,4,10,7,41,1
3558,46.369328,1,8,6,4,52,1
3559,53.62442,0,9,9,6,37,1
3560,45.069698,1,4,5,7,21,1
3561,57.06786,1,6,4,9,33,1
3562,53.448753,0,5,9,7,55,1
3563,58.797344,0,8,8,9,55,1
3564,39.60815,0,4,9,3,44,1
3565,42.090317,0,5,9,3,38,1
3566,48.785908,1,1,5,8,23,1
3567,27.039518,1,2,3,1,43,0
3568,33.383137,1,3,4,3,44,1
3569,33.99435,1,8,3,1,43,1
3570,49.711689,1,6,3,7,46,1
3571,41.589211,1,1,3,5,40,1
3572,45.785355,1,5,7,5,39,1
3573,43.404591,0,1,8,5,46,1
3574,53.053722,1,3,3,10,46,1
3575,59.085266,1,3,4,10,42,1
3576,35.922291,1,3,8,1,46,1
3577,44.318035,0,1,9,6,55,1
3578,36.274906,1,3,7,1,53,1
3579,40.508812,0,2,10,4,37,1
3580,60.042747,0,9,8,8,40,1
3581,66.247101,0,10,10,9,28,1
3582,37.062252,0,10,6,1,41,1
3583,60.355614,1,5,6,9,53,1
3584,59.702053,1,4,6,10,49,1
3585,51.453705,0,6,9,6,33,1
3586,50.791412,1,1,6,7,35,1
3587,43.959507,0,10,8,2,52,1
3588,54.630421,0,2,9,10,25,1
3589,44.392639,1,1,7,6,32,1
3590,41.122372,0,5,1,8,42,0
3591,62.492481,1,6,5,10,39,1
3592,62.537037,1,5,6,9,62,1
3593,53.511005,0,7,9,6,32,1
3594,34.94101,1,4,4,3,45,0
3595,36.305733,1,3,5,3,32,1
3596,29.383812,1,2,3,2,33,0
3597,45.133205,1,8,6,4,25,1
3598,49.42482,0,9,2,8,42,0
3599,41.118889,0,10,1,5,49,1
3600,56.127029,1,5,8,8,38,1
3601,39.545067,0,9,1,6,41,0
3602,31.002119,0,2,8,1,30,1
3603,33.982903,0,3,1,5,22,0
3604,40.580341,1,1,3,6,32,1
3605,33.645924,0,1,8,2,40,1
3606,46.391937,0,10,3,6,43,0
3607,33.384251,1,1,5,3,43,1
3608,56.221878,0,10,8,7,47,1
3609,38.939827,1,9,6,1,35,1
3610,53.333466,1,7,6,7,34,1
3611,31.374424,1,2,7,2,52,1
3612,49.196117,0,9,8,4,43,1
3613,48.009811,1,9,6,5,58,1
3614,57.570869,0,3,10,8,33,1
3615,39.25433,0,8,2,4,34,1
3616,33.751186,0,7,1,3,23,0
3617,62.845539,0,4,9,10,53,1
3618,42.300377,0,10,7,3,34,1
3619,34.725719,0,2,10,3,42,1
3620,54.132236,1,2,6,8,45,1
3621,54.385281,0,10,3,9,33,1
3622,53.78278,1,8,7,6,35,1
3623,38.936386,0,1,1,7,39,0
3624,50.508625,1,4,3,8,28,1
3625,46.497849,0,3,9,5,46,1
3626,55.598038,1,6,8,6,27,1
3627,53.120762,1,5,3,10,56,0
3628,51.646336,0,3,1,10,21,1
3629,32.820427,1,8,4,1,49,1
3630,32.477493,0,8,1,3,39,1
3631,51.557007,1,7,6,8,35,1
3632,37.092922,1,3,4,4,38,0
3633,31.346186,1,6,5,1,34,1
3634,27.691645,0,10,2,1,36,0
3635,45.396202,0,2,9,6,36,1
3636,46.969433,0,7,1,8,47,0
3637,69.231743,0,9,10,10,35,1
3638,52.824959,0,7,9,7,50,1
3639,42.736412,1,7,4,3,39,1
3640,64.065926,0,5,10,10,27,1
3641,31.160042,0,2,8,3,52,1
3642,39.056736,1,6,3,4,42,1
3643,44.304657,0,6,1,7,50,1
3644,53.365078,0,5,10,8,56,1
3645,54.254215,0,2,9,9,40,1
3646,42.14072,0,10,4,4,37,0
3647,47.334084,1,5,2,7,37,0
3648,63.173595,1,6,6,10,66,1
3649,61.531921,0,3,9,10,50,1
3650,38.760857,1,8,3,3,37,1
3651,42.884785,1,3,3,7,53,1
3652,48.365932,1,2,3,8,36,0
3653,34.593307,1,3,8,1,33,1
3654,46.090572,0,9,10,3,34,1
3655,34.59623,1,7,5,1,39,1
3656,54.502018,1,4,8,7,55,1
3657,62.031368,0,8,8,9,32,1
3658,37.944637,1,6,3,3,47,1
3659,43.650925,1,4,4,5,60,1
3660,35.044891,0,2,9,3,27,1
3661,40.629677,1,2,4,6,22,1
3662,51.077454,0,8,8,6,39,1
3663,37.756855,1,2,3,5,49,0
3664,56.448837,1,3,5,10,41,1
3665,42.52845,1,6,2,6,34,0
3666,56.122147,0,1,9,10,42,1
3667,42.66029,1,3,4,5,42,1
3668,49.127296,0,4,10,7,60,1
3669,43.630035,1,1,3,7,56,1
3670,41.875507,1,4,3,6,41,0
3671,54.220444,0,2,9,9,40,1
3672,33.252701,0,1,1,5,61,1
3673,56.296955,0,5,9,9,32,1
3674,55.723545,0,10,5,7,48,1
3675,45.399494,0,6,10,4,42,1
3676,56.200092,0,4,9,9,46,1
3677,40.183125,1,8,6,2,31,1
3678,41.825897,0,8,1,6,41,0
3679,34.811306,0,10,2,2,36,0
3680,48.022133,1,4,3,7,32,1
3681,62.53347,0,10,7,9,36,1
3682,42.683113,0,6,9,3,45,1
3683,61.646145,0,7,10,9,35,1
3684,26.198074,0,4,1,1,49,0
3685,62.87273,1,7,5,10,42,1
3686,34.906998,0,8,2,3,50,1
3687,56.140625,0,8,2,10,34,0
3688,39.789505,0,10,5,2,40,1
3689,49.98859,1,3,8,6,32,1
3690,54.342941,0,10,10,5,37,1
3691,29.27791,1,4,7,1,38,1
3692,53.158932,0,5,9,8,40,1
3693,55.990192,0,10,6,8,34,1
3694,47.742287,1,6,5,5,36,1
3695,45.560596,1,3,7,5,40,1
3696,38.739422,1,6,7,2,44,1
3697,48.389412,1,8,7,5,63,1
3698,51.60936,1,4,2,10,42,1
3699,49.319115,1,3,7,6,55,1
3700,42.337917,1,6,2,6,58,1
3701,44.003246,1,9,5,3,42,1
3702,35.659622,0,3,9,1,39,1
3703,41.104553,0,9,10,1,54,1
3704,50.278107,0,10,5,7,38,1
3705,38.4016,1,3,3,5,45,0
3706,32.491043,0,7,1,2,23,0
3707,35.653065,0,10,6,2,41,1
3708,51.0149,0,7,10,6,39,1
3709,49.293816,1,1,3,8,45,0
3710,39.443241,0,5,10,3,52,1
3711,45.806515,0,1,10,6,50,1
3712,31.190836,0,9,1,1,23,0
3713,48.163509,0,2,2,10,35,0
3714,56.062717,0,8,10,7,32,1
3715,61.474953,0,6,10,10,53,1
3716,50.991997,1,9,6,5,57,1
3717,32.852627,1,3,2,3,43,0
3718,49.094791,1,7,6,5,36,1
3719,45.827549,1,8,7,1,22,1
3720,64.331642,0,8,9,10,49,1
3721,49.906971,0,10,3,7,47,1
3722,25.375013,0,2,9,1,42,1
3723,40.358238,1,4,2,4,36,0
3724,40.096821,0,10,9,2,43,1
3725,42.427605,1,6,3,5,39,1
3726,40.788208,1,7,3,5,39,1
3727,66.495964,0,10,8,10,42,1
3728,37.721394,0,5,1,5,54,0
3729,52.723305,0,6,9,6,53,1
3730,34.149979,0,1,2,5,27,0
3731,65.662727,1,8,6,10,38,1
3732,40.346085,1,4,6,4,39,1
3733,39.021904,0,3,1,6,40,0
3734,35.355835,0,9,9,1,33,1
3735,55.244625,1,2,7,9,31,1
3736,65.969559,0,9,9,8,37,1
3737,48.965397,1,4,5,7,38,1
3738,45.802589,0,4,9,5,40,1
3739,44.11356,0,9,2,6,51,0
3740,60.432217,0,9,9,8,43,1
3741,36.525547,0,2,2,5,57,1
3742,38.114693,1,1,4,4,50,1
3743,54.640961,0,1,10,9,56,1
3744,44.834644,0,5,1,8,38,1
3745,52.208778,1,3,4,8,36,0
3746,46.611656,0,10,3,5,42,1
3747,60.284405,1,7,6,9,34,1
3748,54.724415,0,3,9,9,39,1
3749,34.027348,1,6,2,2,34,0
3750,31.350346,0,10,1,1,53,0
3751,65.722786,0,10,6,10,50,1
3752,30.877304,1,2,7,2,41,1
3753,50.429886,1,9,4,6,41,1
3754,59.742172,0,3,10,9,54,1
3755,37.625053,0,1,1,7,39,0
3756,56.064995,0,6,10,7,22,1
3757,40.582577,1,5,7,4,37,1
3758,55.535866,0,1,8,9,37,1
3759,48.972485,0,8,8,5,40,1
3760,51.678524,1,6,2,9,37,0
3761,46.470722,1,6,6,4,54,1
3762,56.019932,1,2,7,8,40,1
3763,46.66333,0,10,9,4,48,1
3764,37.048569,0,1,8,4,56,1
3765,34.267902,0,3,10,1,37,1
3766,39.935799,0,6,1,6,29,0
3767,60.218063,0,8,9,9,24,1
3768,60.711586,1,8,3,10,66,1
3769,51.694073,1,6,3,8,48,1
3770,37.562393,0,8,8,2,24,1
3771,59.786697,1,7,3,10,36,1
3772,55.60078,1,9,4,8,38,1
3773,33.051159,0,1,10,2,55,1
3774,52.308922,1,4,5,8,47,1
3775,59.975254,1,2,6,10,23,1
3776,36.573101,1,6,7,1,30,1
3777,63.621998,1,7,4,10,42,1
3778,34.055748,0,1,1,6,24,0
3779,53.587296,1,5,3,9,47,1
3780,55.433926,0,5,9,8,59,1
3781,44.781445,1,7,6,5,36,1
3782,53.151669,1,7,3,8,39,0
3783,38.421402,1,1,3,5,21,0
3784,48.699894,0,9,8,5,35,1
3785,41.279057,1,7,7,3,47,1
3786,32.623077,0,2,2,5,43,0
3787,23.502684,0,1,1,2,48,0
3788,56.525681,0,10,3,8,43,1
3789,42.221558,1,7,4,3,29,1
3790,37.223137,1,7,5,1,38,1
3791,59.443726,1,4,6,10,58,1
3792,50.058727,1,3,5,7,62,1
3793,53.240681,0,10,4,6,47,1
3794,54.861706,1,6,5,8,38,1
3795,34.585121,1,3,2,5,21,0
3796,26.02207,1,1,3,1,38,1
3797,62.446903,1,8,4,10,22,1
3798,62.739162,1,9,6,10,47,1
3799,40.56459,0,10,9,1,41,1
3800,46.14027,1,1,5,7,55,1
3801,59.175755,1,7,7,8,45,1
3802,38.781059,1,1,6,5,30,1
3803,47.329685,1,1,4,8,29,1
3804,49.352585,0,10,1,7,40,1
3805,44.709904,1,3,5,6,22,1
3806,54.414204,1,3,8,8,51,1
3807,40.79073,1,7,7,2,44,1
3808,65.73774,0,9,9,10,55,1
3809,53.961903,0,9,10,6,54,1
3810,49.859783,1,3,6,7,36,1
3811,52.021412,0,6,10,5,45,1
3812,60.074474,1,3,6,9,50,1
3813,42.65424,0,6,10,3,32,1
3814,38.522129,1,3,8,2,50,1
3815,46.12431,0,8,10,4,51,1
3816,28.132383,1,3,2,1,30,0
3817,33.196697,1,5,7,1,50,1
3818,34.91214,1,3,5,4,43,1
3819,48.853149,1,5,5,7,27,1
3820,25.580555,0,3,1,3,22,0
3821,36.544209,1,2,7,3,45,1
3822,45.952679,1,2,4,7,37,1
3823,54.153091,1,3,5,8,35,1
3824,29.961239,0,3,9,1,49,1
3825,44.223324,1,6,6,4,41,1
3826,37.966824,1,5,2,4,40,0
3827,38.941895,0,9,1,4,37,0
3828,43.825157,0,7,10,3,46,1
3829,62.381554,1,2,7,10,50,1
3830,47.297394,1,2,5,7,40,1
3831,40.391727,1,2,6,4,47,1
3832,33.51746,0,2,9,1,50,1
3833,43.620079,0,10,10,1,53,1
3834,60.425789,0,3,10,10,33,1
3835,46.058659,1,7,7,4,60,1
3836,54.512581,0,10,7,7,44,1
3837,36.753483,1,4,6,2,44,1
3838,41.901089,1,3,5,5,39,1
3839,65.351509,1,8,6,10,23,1
3840,58.54689,0,4,10,9,45,1
3841,43.927361,0,8,1,6,56,0
3842,43.299927,0,10,5,4,51,1
3843,38.701794,1,7,5,2,42,1
3844,36.776596,1,4,4,3,35,1
3845,59.020081,1,8,3,9,57,1
3846,40.050446,1,1,7,5,28,1
3847,37.526352,1,3,7,2,43,1
3848,38.693932,0,9,1,5,52,0
3849,37.479164,0,1,9,3,23,1
3850,52.82135,1,6,3,6,51,0
3851,26.137541,0,3,1,2,57,0
3852,45.357311,1,6,8,5,24,1
3853,34.983406,1,4,6,1,43,1
3854,41.007336,0,1,9,4,39,1
3855,54.648674,1,1,6,10,53,1
3856,35.064819,1,4,3,4,51,1
3857,25.344376,1,4,4,1,35,1
3858,33.924473,0,1,2,5,37,0
3859,48.612503,0,10,9,4,39,1
3860,63.576561,1,9,4,10,42,1
3861,36.272419,1,4,4,4,61,1
3862,38.370522,0,8,1,5,40,1
3863,33.248287,0,3,10,1,44,1
3864,50.21241,1,8,4,6,46,1
3865,58.064892,1,8,4,9,46,0
3866,34.117947,0,10,3,2,42,0
3867,38.743538,0,3,10,3,52,1
3868,63.651112,0,5,10,10,36,1
3869,45.290756,1,5,2,7,44,0
3870,34.508606,0,6,1,4,30,0
3871,31.992102,1,7,3,1,43,1
3872,40.772148,0,2,1,8,28,0
3873,51.221043,1,5,4,8,37,1
3874,50.287163,0,9,8,5,39,1
3875,43.856449,1,4,7,5,49,1
3876,45.699814,1,7,6,4,46,1
3877,52.401546,0,10,5,7,40,1
3878,34.425735,1,1,3,3,31,1
3879,49.19809,0,5,10,5,26,1
3880,37.537342,1,7,8,1,38,1
3881,35.645988,1,5,5,2,47,1
3882,40.418461,0,1,9,5,33,1
3883,30.610727,0,2,8,1,42,1
3884,45.035797,1,5,2,5,31,1
3885,60.34454,1,9,6,9,50,1
3886,55.730526,1,7,7,7,46,1
3887,45.667728,0,1,2,10,33,0
3888,46.004669,1,2,4,7,30,1
3889,58.050797,0,2,9,10,45,1
3890,57.178162,0,6,9,8,49,1
3891,32.575039,1,1,6,1,39,1
3892,56.002251,1,6,7,8,39,1
3893,35.420654,1,2,4,3,42,1
3894,51.867966,0,1,8,10,39,1
3895,52.023129,1,1,5,8,26,1
3896,65.56398,0,8,10,9,44,1
3897,32.360954,0,2,9,1,29,1
3898,41.806149,0,8,1,6,56,0
3899,49.531128,0,7,10,5,35,1
3900,48.758572,0,7,1,9,48,1
3901,60.220119,0,10,6,10,39,1
3902,52.075184,1,3,5,8,41,1
3903,53.426563,1,4,2,9,54,1
3904,50.151455,1,6,3,6,22,1
3905,60.03677,1,4,7,9,52,1
3906,50.50774,0,9,8,5,51,1
3907,54.270836,1,8,3,9,49,0
3908,40.169022,0,10,5,3,48,1
3909,33.355984,1,3,7,1,46,1
3910,43.642879,0,3,9,5,52,1
3911,41.893124,0,4,1,7,39,0
3912,52.034248,0,5,1,10,32,1
3913,60.294842,0,10,9,8,48,1
3914,49.817501,0,3,9,7,37,1
3915,38.119663,1,6,2,4,39,0
3916,57.45673,1,6,4,8,50,1
3917,37.442814,1,2,6,4,36,1
3918,43.055321,1,4,8,4,64,1
3919,43.058002,0,4,10,3,35,1
3920,42.242577,0,4,10,3,26,1
3921,30.407024,0,3,1,3,36,0
3922,46.565277,1,8,6,4,45,1
3923,41.251102,1,4,4,5,38,1
3924,40.95253,1,1,4,5,24,1
3925,31.518084,0,2,9,1,43,1
3926,56.889305,0,10,5,8,39,1
3927,53.585556,0,2,9,9,25,1
3928,51.145771,1,4,6,6,45,1
3929,52.879936,1,6,4,8,38,1
3930,38.10994,0,2,10,3,40,1
3931,39.89172,0,6,10,2,45,1
3932,51.758518,1,5,7,7,55,1
3933,31.989775,0,1,2,4,55,0
3934,64.413223,0,6,10,10,38,1
3935,37.9137,0,7,1,5,41,0
3936,51.336472,1,3,5,6,36,1
3937,42.83239,0,6,9,3,28,1
3938,67.270973,1,9,6,10,39,1
3939,48.127361,1,2,7,7,45,1
3940,54.581696,1,6,7,7,23,1
3941,49.475075,0,4,1,9,28,0
3942,42.61554,1,7,8,4,31,1
3943,43.84008,1,8,3,4,39,1
3944,51.868641,1,4,2,9,22,1
3945,28.135714,0,3,1,4,24,0
3946,54.255356,0,1,8,9,40,1
3947,61.133327,1,6,6,10,42,1
3948,49.964935,0,10,10,3,44,1
3949,20.154312,0,1,2,1,28,1
3950,30.28129,1,4,3,1,22,1
3951,57.304474,1,6,4,9,54,1
3952,52.597744,1,1,3,10,43,0
3953,39.140526,0,9,1,3,29,1
3954,53.719601,0,7,1,10,40,0
3955,34.442471,1,4,5,2,35,1
3956,22.591385,0,1,1,2,51,0
3957,41.499214,1,5,6,3,30,1
3958,48.742271,1,5,2,8,32,1
3959,55.21521,1,3,8,7,37,1
3960,52.116951,0,1,8,8,42,1
3961,38.957401,1,4,8,2,26,1
3962,56.275688,0,2,10,9,45,1
3963,40.309437,1,6,3,6,37,0
3964,45.82132,0,10,2,6,43,0
3965,37.794861,1,6,8,1,48,1
3966,37.377621,1,4,3,3,47,0
3967,58.008144,0,9,2,10,58,1
3968,37.160107,0,2,8,3,43,1
3969,42.559059,1,6,8,2,36,1
3970,35.089478,0,7,1,4,28,0
3971,56.463039,0,4,10,8,30,1
3972,51.6077,1,9,4,6,36,1
3973,56.488663,1,7,3,8,22,1
3974,41.532509,1,3,4,5,31,1
3975,50.329449,0,9,10,5,26,1
3976,35.051609,1,1,7,3,60,1
3977,38.649128,1,7,7,2,38,1
3978,32.981586,1,5,5,1,38,1
3979,51.111065,0,5,1,10,54,0
3980,45.822651,0,8,10,3,33,1
3981,52.155125,0,1,9,8,31,1
3982,51.154419,0,10,2,9,51,1
3983,44.566708,1,3,8,4,56,1
3984,44.57589,1,8,7,4,47,1
3985,58.056416,1,9,4,9,69,1
3986,50.642052,1,4,3,8,49,1
3987,51.181622,1,4,7,6,34,1
3988,56.204971,0,5,10,8,51,1
3989,22.61438,0,3,1,1,44,0
3990,39.737888,0,7,1,5,46,0
3991,53.002869,1,5,2,8,41,1
3992,34.071987,1,5,6,1,51,1
3993,39.251518,1,7,6,3,31,1
3994,58.664322,0,1,10,10,40,1
3995,60.78455,0,9,10,8,32,1
3996,54.037663,0,9,2,10,45,1
3997,60.444511,0,9,10,7,51,1
3998,48.514729,0,6,9,6,30,1
3999,43.664574,1,9,4,3,43,1
4000,49.672218,0,3,9,7,28,1
